Regions,Date,Channel,Product,Sales
North America,10/5/2024,Distributor,MIS,"3,431.00"
North America,10/6/2024,Distributor,ERP,"8,818.00"
North America,10/7/2024,Distributor,OTHERS,"2,334.00"
North America,10/8/2024,Distributor,OS,"3,293.00"
North America,10/9/2024,Distributor,Cloud Service,"2,066.00"
North America,10/10/2024,Distributor,Support,"7,643.00"
North America,10/11/2024,Distributor,Certification,"3,478.00"
Asia,10/12/2024,Distributor,ERP,"9,455.00"
Asia,10/13/2024,Distributor,OTHERS,"7,504.00"
North America,10/14/2024,Distributor,ERP,"1,938.00"
North America,10/15/2024,Distributor,OTHERS,"7,244.00"
North America,10/16/2024,Distributor,OS,"1,718.00"
North America,10/17/2024,Distributor,Cloud Service,"9,393.00"
North America,10/18/2024,Distributor,Support,"9,664.00"
North America,10/19/2024,Distributor,Certification,"8,452.00"
North America,10/20/2024,Distributor,MIS,"5,426.00"
North America,10/21/2024,Distributor,ERP,"3,187.00"
North America,10/22/2024,Distributor,OTHERS,"7,851.00"
Asia,10/23/2024,Distributor,Certification,"7,114.00"
Asia,10/24/2024,Distributor,MIS,"4,120.00"
Asia,10/25/2024,Distributor,ERP,"6,587.00"
Asia,10/26/2024,Distributor,MIS,"3,945.00"
Africa,10/27/2024,Distributor,OTHERS,"6,605.00"
Africa,10/28/2024,Distributor,OS,"2,617.00"
Africa,10/29/2024,Distributor,Cloud Service,"9,843.00"
Africa,10/30/2024,Distributor,Support,"1,148.00"
Africa,10/31/2024,Distributor,Certification,"9,523.00"
Africa,11/1/2024,Distributor,MIS,"9,068.00"
Africa,11/2/2024,Distributor,ERP,"2,808.00"
Africa,11/3/2024,Distributor,OTHERS,"8,979.00"
Africa,11/4/2024,Distributor,OS,"4,574.00"
North America,11/5/2024,Distributor,Certification,"5,361.00"
North America,11/6/2024,Distributor,Certification,"4,170.00"
Africa,11/7/2024,Distributor,ERP,"8,977.00"
Asia,11/8/2024,Distributor,Cloud Service,"1,827.00"
North America,11/9/2024,Distributor,ERP,"3,004.00"
North America,11/10/2024,Distributor,OTHERS,"5,947.00"
North America,11/11/2024,Distributor,Cloud Service,"3,598.00"
North America,11/12/2024,Distributor,OS,"6,174.00"
North America,11/13/2024,Distributor,MIS,"8,192.00"
North America,11/14/2024,Distributor,OTHERS,"2,020.00"
Europe,11/15/2024,Direct,Certification,"8,609.00"
Europe,11/16/2024,Distributor,OTHERS,"4,907.00"
North America,11/17/2024,Direct,OS,"9,092.00"
Asia,11/18/2024,Distributor,MIS,"1,138.00"
North America,11/19/2024,Distributor,Cloud Service,"4,934.00"
North America,11/20/2024,Distributor,Cloud Service,"8,925.00"
North America,11/21/2024,Distributor,OS,"5,529.00"
North America,11/22/2024,Distributor,ERP,"5,562.00"
Asia,11/23/2024,Distributor,Support,"3,817.00"
Asia,11/24/2024,Distributor,Certification,"9,155.00"
Asia,11/25/2024,Distributor,Support,"4,156.00"
North America,11/26/2024,Distributor,MIS,"6,308.00"
North America,11/27/2024,Distributor,ERP,"4,274.00"
North America,11/28/2024,Distributor,OTHERS,"2,490.00"
North America,11/29/2024,Distributor,Certification,"7,845.00"
North America,11/30/2024,Distributor,Support,"5,692.00"
Europe,12/1/2024,Distributor,MIS,"3,334.00"
Asia,12/2/2024,Distributor,ERP,"5,649.00"
Asia,12/3/2024,Distributor,Support,"3,577.00"
North America,12/4/2024,Distributor,Cloud Service,"8,734.00"
North America,12/5/2024,Distributor,Support,"7,253.00"
Europe,12/6/2024,Distributor,ERP,"3,138.00"
Asia,12/7/2024,Distributor,OS,"5,295.00"
Asia,12/8/2024,Distributor,Cloud Service,"6,815.00"
Asia,12/9/2024,Distributor,OTHERS,"4,927.00"
Asia,12/10/2024,Distributor,OS,"3,711.00"
Asia,12/11/2024,Distributor,OTHERS,"4,225.00"
North America,12/12/2024,Distributor,MIS,"2,881.00"
North America,12/13/2024,Distributor,ERP,"4,019.00"
North America,12/14/2024,Distributor,Support,"7,498.00"
North America,12/15/2024,Distributor,ERP,"2,046.00"
Asia,12/16/2024,Distributor,Cloud Service,"7,370.00"
Asia,12/17/2024,Distributor,Support,"9,892.00"
Asia,12/18/2024,Distributor,Certification,"9,276.00"
Asia,12/19/2024,Distributor,MIS,"8,782.00"
Asia,12/20/2024,Distributor,Cloud Service,"1,028.00"
Asia,12/21/2024,Distributor,Support,"3,304.00"
Asia,12/22/2024,Distributor,Certification,"3,214.00"
Asia,12/23/2024,Distributor,OTHERS,"3,755.00"
Asia,12/24/2024,Distributor,OS,"6,730.00"
Asia,12/25/2024,Distributor,Cloud Service,"4,975.00"
Asia,12/26/2024,Distributor,Support,"3,769.00"
Asia,12/27/2024,Distributor,Certification,"6,059.00"
Asia,12/28/2024,Distributor,MIS,"7,420.00"
Asia,12/29/2024,Distributor,ERP,"5,527.00"
Asia,12/30/2024,Distributor,OTHERS,"5,300.00"
Asia,12/31/2024,Distributor,OS,"4,927.00"
Asia,1/1/2024,Distributor,Cloud Service,"3,366.00"
Asia,1/2/2024,Distributor,Support,"4,031.00"
Asia,1/3/2024,Distributor,Certification,"1,451.00"
Asia,1/4/2024,Distributor,OS,"9,150.00"
North America,1/5/2024,Distributor,MIS,"2,958.00"
North America,1/6/2024,Distributor,ERP,"8,380.00"
Asia,1/7/2024,Distributor,OTHERS,"8,247.00"
North America,1/8/2024,Direct,MIS,"7,133.00"
North America,1/9/2024,Direct,ERP,"5,385.00"
North America,1/10/2024,Direct,OTHERS,"9,940.00"
North America,1/11/2024,Direct,OS,"4,386.00"
North America,1/12/2024,Direct,Cloud Service,"3,516.00"
North America,1/13/2024,Direct,Support,"7,692.00"
North America,1/14/2024,Direct,Certification,"5,529.00"
North America,1/15/2024,OEM,MIS,"7,228.00"
Europe,1/16/2024,Cloud,OTHERS,"2,309.00"
Asia,1/17/2024,Distributor,OS,"4,836.00"
Asia,1/18/2024,Distributor,Cloud Service,"2,564.00"
Asia,1/19/2024,Distributor,OTHERS,"9,508.00"
Asia,1/20/2024,Direct,OTHERS,"1,359.00"
Asia,1/21/2024,Direct,OS,"2,598.00"
Asia,1/22/2024,Direct,Cloud Service,"4,342.00"
Asia,1/23/2024,Direct,Support,"9,942.00"
Asia,1/24/2024,Direct,Certification,"1,594.00"
Asia,1/25/2024,Distributor,MIS,"4,409.00"
North America,1/26/2024,Distributor,OTHERS,"6,805.00"
Asia,1/27/2024,Distributor,Certification,"8,452.00"
Europe,1/28/2024,Distributor,OTHERS,"4,865.00"
Europe,1/29/2024,Distributor,OS,"7,415.00"
Europe,1/30/2024,Distributor,Cloud Service,"9,826.00"
Europe,1/31/2024,Distributor,Cloud Service,"7,930.00"
Europe,2/1/2024,Distributor,Support,"3,448.00"
Asia,2/2/2024,Distributor,OTHERS,"7,406.00"
Asia,2/3/2024,Distributor,OS,"9,002.00"
Asia,2/4/2024,Distributor,ERP,"4,119.00"
Australia,2/5/2024,Distributor,OTHERS,"7,183.00"
Australia,2/6/2024,Distributor,OS,"1,530.00"
Australia,2/7/2024,Distributor,Cloud Service,"5,148.00"
Australia,2/8/2024,Distributor,Support,"4,417.00"
Asia,2/9/2024,Distributor,Certification,"4,016.00"
Asia,2/10/2024,Distributor,MIS,"1,104.00"
Asia,2/11/2024,Distributor,ERP,"5,258.00"
Asia,2/12/2024,Distributor,OTHERS,"7,132.00"
Asia,2/13/2024,Distributor,OS,"9,229.00"
Europe,2/14/2024,Cloud,OTHERS,"7,173.00"
Asia,2/15/2024,Distributor,ERP,"6,438.00"
Asia,2/16/2024,Distributor,OTHERS,"9,009.00"
Asia,2/17/2024,Distributor,OS,"1,952.00"
Asia,2/18/2024,Distributor,Cloud Service,"1,913.00"
Europe,2/19/2024,Distributor,ERP,"8,440.00"
Europe,2/20/2024,Distributor,OTHERS,"4,652.00"
Europe,2/21/2024,Distributor,OS,"5,658.00"
Asia,2/22/2024,Direct,Certification,"8,427.00"
Asia,2/23/2024,Direct,MIS,"1,755.00"
Asia,2/24/2024,Direct,ERP,"1,793.00"
Asia,2/25/2024,Direct,Cloud Service,"6,196.00"
Asia,2/26/2024,Direct,Support,"7,920.00"
Asia,2/27/2024,Direct,Certification,"4,898.00"
Asia,2/28/2024,Direct,MIS,"4,235.00"
Asia,2/29/2024,Direct,ERP,"3,611.00"
Asia,3/1/2024,Direct,OTHERS,"2,798.00"
Europe,3/2/2024,Cloud,OS,"9,390.00"
North America,3/3/2024,Direct,Support,"6,687.00"
North America,3/4/2024,Direct,Certification,"3,399.00"
Asia,3/5/2024,Distributor,ERP,"3,738.00"
North America,3/6/2024,Distributor,MIS,"7,208.00"
North America,3/7/2024,Web,OS,"5,668.00"
Asia,3/8/2024,Distributor,MIS,"5,080.00"
Europe,3/9/2024,Distributor,Cloud Service,"7,363.00"
Europe,3/10/2024,Distributor,Cloud Service,"6,911.00"
Asia,3/11/2024,Distributor,MIS,"2,064.00"
Asia,3/12/2024,OEM,Certification,"5,998.00"
Asia,3/13/2024,OEM,MIS,"2,763.00"
Asia,3/14/2024,Distributor,MIS,"9,439.00"
Europe,3/15/2024,Distributor,Support,"7,983.00"
Asia,3/16/2024,Distributor,ERP,"2,984.00"
Asia,3/17/2024,Distributor,OS,"5,731.00"
Africa,3/18/2024,Direct,OTHERS,"6,619.00"
Africa,3/19/2024,Direct,OS,"2,010.00"
Africa,3/20/2024,Direct,Cloud Service,"7,141.00"
Africa,3/21/2024,Direct,Support,"6,228.00"
Africa,3/22/2024,Direct,Certification,"4,763.00"
Asia,3/23/2024,Distributor,Support,"8,085.00"
Africa,3/24/2024,Distributor,MIS,"7,314.00"
North America,3/25/2024,OEM,OTHERS,"4,344.00"
Asia,3/26/2024,Distributor,MIS,"6,311.00"
Asia,3/27/2024,Distributor,ERP,"4,751.00"
Asia,3/28/2024,Distributor,OTHERS,"3,944.00"
North America,3/29/2024,Distributor,ERP,"3,673.00"
Europe,3/30/2024,Distributor,Support,"2,421.00"
Asia,3/31/2024,Distributor,Certification,"3,689.00"
Asia,4/1/2024,Distributor,Certification,"2,936.00"
Asia,4/2/2024,Distributor,MIS,"8,850.00"
Europe,4/3/2024,Distributor,Support,"5,522.00"
Europe,4/4/2024,Distributor,Certification,"2,080.00"
Europe,4/5/2024,Distributor,MIS,"9,807.00"
Europe,4/6/2024,Distributor,OS,"6,730.00"
Europe,4/7/2024,Distributor,Cloud Service,"1,341.00"
Europe,4/8/2024,Distributor,Support,"6,505.00"
Europe,4/9/2024,Distributor,Certification,"3,910.00"
Europe,4/10/2024,Distributor,MIS,"3,564.00"
Europe,4/11/2024,Distributor,Certification,"9,648.00"
Asia,4/12/2024,Distributor,Certification,"2,848.00"
Asia,4/13/2024,Distributor,MIS,"5,746.00"
Asia,4/14/2024,Distributor,ERP,"2,327.00"
Asia,4/15/2024,Distributor,OTHERS,"5,934.00"
Asia,4/16/2024,Distributor,OS,"1,857.00"
Asia,4/17/2024,Distributor,Support,"2,400.00"
North America,4/18/2024,Distributor,Cloud Service,"1,274.00"
Asia,4/19/2024,Distributor,Cloud Service,"9,619.00"
Asia,4/20/2024,Distributor,Support,"7,832.00"
Asia,4/21/2024,Distributor,Certification,"7,988.00"
North America,4/22/2024,Distributor,OTHERS,"1,711.00"
Europe,4/23/2024,Distributor,OS,"9,865.00"
Asia,4/24/2024,Distributor,ERP,"9,197.00"
Asia,4/25/2024,Distributor,OTHERS,"8,556.00"
Asia,4/26/2024,Distributor,Support,"7,882.00"
Asia,4/27/2024,Distributor,Certification,"8,024.00"
Asia,4/28/2024,Distributor,MIS,"1,550.00"
North America,4/29/2024,Distributor,OTHERS,"8,276.00"
Asia,4/30/2024,Direct,Cloud Service,"3,904.00"
Asia,5/1/2024,Distributor,MIS,"1,824.00"
Asia,5/2/2024,Distributor,Certification,"4,174.00"
Europe,5/3/2024,Distributor,MIS,"1,933.00"
Asia,5/4/2024,Distributor,MIS,"9,644.00"
Asia,5/5/2024,Distributor,ERP,"2,854.00"
Asia,5/6/2024,Distributor,OTHERS,"1,841.00"
Europe,5/7/2024,Distributor,OTHERS,"4,623.00"
Europe,5/8/2024,Distributor,OS,"9,483.00"
Europe,5/9/2024,Distributor,Cloud Service,"4,596.00"
Europe,5/10/2024,Distributor,Support,"5,239.00"
North America,5/11/2024,Distributor,OTHERS,"4,323.00"
North America,5/12/2024,Distributor,OS,"3,017.00"
Asia,5/13/2024,Direct,Certification,"4,264.00"
Asia,5/14/2024,Distributor,OS,"3,266.00"
Asia,5/15/2024,Distributor,Cloud Service,"9,485.00"
Asia,5/16/2024,Distributor,Support,"6,796.00"
Europe,5/17/2024,Distributor,Support,"7,932.00"
Europe,5/18/2024,Direct,MIS,"8,932.00"
Europe,5/19/2024,Direct,ERP,"9,073.00"
Europe,5/20/2024,Direct,OTHERS,"8,360.00"
Asia,5/21/2024,Direct,MIS,"9,027.00"
Asia,5/22/2024,Distributor,OTHERS,"3,663.00"
Asia,5/23/2024,Distributor,OS,"5,567.00"
Europe,5/24/2024,Direct,Support,"8,020.00"
Europe,5/25/2024,Direct,Certification,"9,058.00"
Asia,5/26/2024,Distributor,MIS,"9,331.00"
Asia,5/27/2024,Distributor,ERP,"8,249.00"
Europe,5/28/2024,Distributor,Certification,"1,980.00"
Europe,5/29/2024,Distributor,Certification,"3,583.00"
Asia,5/30/2024,Direct,Cloud Service,"8,411.00"
Australia,5/31/2024,Direct,MIS,"1,752.00"
Europe,6/1/2024,Distributor,OTHERS,"7,658.00"
Asia,6/2/2024,Distributor,OTHERS,"7,806.00"
Asia,6/3/2024,Distributor,OS,"6,339.00"
Asia,6/4/2024,Distributor,Cloud Service,"1,253.00"
Europe,6/5/2024,Direct,Cloud Service,"9,314.00"
Asia,6/6/2024,Distributor,Certification,"5,842.00"
Asia,6/7/2024,Distributor,OTHERS,"8,216.00"
Asia,6/8/2024,Distributor,OS,"1,856.00"
Asia,6/9/2024,Distributor,Cloud Service,"8,380.00"
Asia,6/10/2024,Distributor,Certification,"3,692.00"
Asia,6/11/2024,Distributor,MIS,"8,748.00"
Asia,6/12/2024,Distributor,ERP,"5,719.00"
Asia,6/13/2024,Distributor,OTHERS,"1,208.00"
Asia,6/14/2024,Distributor,OS,"5,153.00"
Asia,6/15/2024,Distributor,Cloud Service,"9,498.00"
Australia,6/16/2024,Distributor,Support,"7,192.00"
Europe,6/17/2024,Distributor,Certification,"9,318.00"
Europe,6/18/2024,Distributor,MIS,"8,443.00"
Australia,6/19/2024,Distributor,OS,"4,265.00"
North America,6/20/2024,Distributor,OTHERS,"3,797.00"
Asia,6/21/2024,Distributor,Certification,"2,578.00"
Asia,6/22/2024,Distributor,Certification,"4,099.00"
Asia,6/23/2024,Distributor,MIS,"9,688.00"
Asia,6/24/2024,Distributor,ERP,"5,167.00"
Asia,6/25/2024,Distributor,OTHERS,"7,214.00"
Asia,6/26/2024,Distributor,Support,"8,788.00"
Asia,6/27/2024,Distributor,Certification,"5,974.00"
Asia,6/28/2024,Distributor,MIS,"2,179.00"
Asia,6/29/2024,Distributor,ERP,"5,940.00"
Asia,6/30/2024,Distributor,OTHERS,"8,034.00"
Asia,7/1/2024,Distributor,OS,"9,999.00"
Asia,7/2/2024,Distributor,Cloud Service,"6,382.00"
Asia,7/3/2024,Distributor,OTHERS,"9,025.00"
Asia,7/4/2024,Distributor,OS,"5,521.00"
Asia,7/5/2024,Distributor,Cloud Service,"7,874.00"
Europe,7/6/2024,Distributor,Support,"8,459.00"
Asia,7/7/2024,Distributor,Support,"4,572.00"
Europe,7/8/2024,Direct,Certification,"8,506.00"
North America,7/9/2024,Distributor,Certification,"7,492.00"
North America,7/10/2024,Distributor,Support,"5,956.00"
Africa,7/11/2024,Distributor,Support,"2,885.00"
Africa,7/12/2024,Distributor,Certification,"5,150.00"
Africa,7/13/2024,Distributor,MIS,"8,485.00"
Africa,7/14/2024,Distributor,ERP,"7,658.00"
Africa,7/15/2024,Distributor,OTHERS,"3,304.00"
Asia,7/16/2024,Distributor,Certification,"8,996.00"
North America,7/17/2024,Distributor,Cloud Service,"9,502.00"
Asia,7/18/2024,Distributor,OTHERS,"8,049.00"
Asia,7/19/2024,Distributor,OS,"7,548.00"
Asia,7/20/2024,Distributor,Cloud Service,"4,636.00"
Asia,7/21/2024,Distributor,Support,"2,679.00"
Asia,7/22/2024,Distributor,Certification,"7,050.00"
Asia,7/23/2024,Distributor,MIS,"2,201.00"
Asia,7/24/2024,Distributor,ERP,"8,621.00"
Asia,7/25/2024,Distributor,OTHERS,"7,743.00"
Asia,7/26/2024,Distributor,OS,"2,804.00"
Asia,7/27/2024,Distributor,Cloud Service,"7,675.00"
Asia,7/28/2024,Distributor,Cloud Service,"3,032.00"
Asia,7/29/2024,Distributor,Support,"6,193.00"
Asia,7/30/2024,Distributor,ERP,"3,599.00"
North America,7/31/2024,Distributor,MIS,"4,629.00"
Asia,8/1/2024,Distributor,Certification,"5,710.00"
Asia,8/2/2024,Distributor,MIS,"4,649.00"
Asia,8/3/2024,Distributor,OS,"3,188.00"
Asia,8/4/2024,Distributor,Cloud Service,"7,624.00"
Asia,8/5/2024,Distributor,Support,"4,047.00"
Asia,8/6/2024,Distributor,Certification,"8,510.00"
Asia,8/7/2024,Distributor,MIS,"9,623.00"
Asia,8/8/2024,Distributor,ERP,"4,471.00"
Asia,8/9/2024,Distributor,OTHERS,"4,425.00"
Asia,8/10/2024,Distributor,OS,"6,781.00"
Asia,8/11/2024,Distributor,Cloud Service,"8,444.00"
Asia,8/12/2024,Distributor,Support,"6,592.00"
Asia,8/13/2024,Distributor,Certification,"2,816.00"
Asia,8/14/2024,Distributor,MIS,"4,052.00"
Asia,8/15/2024,Distributor,ERP,"4,528.00"
Asia,8/16/2024,Distributor,Certification,"8,485.00"
North America,8/17/2024,Distributor,Cloud Service,"9,823.00"
Europe,8/18/2024,Distributor,Support,"1,358.00"
Europe,8/19/2024,Distributor,Certification,"6,130.00"
Europe,8/20/2024,Distributor,MIS,"6,255.00"
Europe,8/21/2024,Distributor,ERP,"6,424.00"
Europe,8/22/2024,Distributor,OTHERS,"1,879.00"
Asia,8/23/2024,Distributor,OTHERS,"6,718.00"
Asia,8/24/2024,Distributor,OS,"8,070.00"
Asia,8/25/2024,Distributor,Cloud Service,"8,025.00"
Asia,8/26/2024,Distributor,Support,"6,225.00"
Asia,8/27/2024,Distributor,Certification,"9,981.00"
Asia,8/28/2024,Distributor,MIS,"2,280.00"
Asia,8/29/2024,Distributor,ERP,"4,950.00"
Asia,8/30/2024,Distributor,OTHERS,"6,325.00"
Europe,8/31/2024,Distributor,OTHERS,"3,012.00"
Europe,9/1/2024,Distributor,OS,"5,934.00"
Europe,9/2/2024,Distributor,Cloud Service,"2,410.00"
Europe,9/3/2024,Distributor,Support,"6,835.00"
Europe,9/4/2024,Distributor,Certification,"7,038.00"
Asia,9/5/2024,Distributor,Cloud Service,"3,343.00"
Europe,9/6/2024,Direct,OTHERS,"1,094.00"
Europe,9/7/2024,Direct,OS,"8,272.00"
Europe,9/8/2024,Direct,Cloud Service,"6,186.00"
Europe,9/9/2024,Direct,Support,"7,425.00"
Europe,9/10/2024,Direct,Certification,"7,980.00"
Europe,9/11/2024,Distributor,Cloud Service,"1,055.00"
Asia,9/12/2024,Distributor,MIS,"4,802.00"
Asia,9/13/2024,Distributor,Support,"6,520.00"
Asia,9/14/2024,Distributor,Certification,"1,637.00"
Asia,9/15/2024,Distributor,MIS,"2,006.00"
Europe,9/16/2024,Distributor,Cloud Service,"9,461.00"
Europe,9/17/2024,Distributor,ERP,"5,519.00"
Europe,9/18/2024,Distributor,OTHERS,"7,311.00"
Europe,9/19/2024,Distributor,OS,"5,863.00"
Europe,9/20/2024,Distributor,Cloud Service,"2,356.00"
Europe,9/21/2024,Distributor,Support,"4,189.00"
Europe,9/22/2024,Distributor,Certification,"2,303.00"
Asia,9/23/2024,Distributor,MIS,"8,835.00"
Asia,9/24/2024,Distributor,ERP,"5,069.00"
Asia,9/25/2024,Distributor,OTHERS,"8,736.00"
Asia,9/26/2024,Distributor,OS,"8,763.00"
Asia,9/27/2024,Distributor,Cloud Service,"8,248.00"
Asia,9/28/2024,Distributor,Support,"8,690.00"
Europe,9/29/2024,Distributor,Certification,"9,829.00"
Europe,9/30/2024,Distributor,MIS,"8,782.00"
Europe,10/1/2024,Distributor,ERP,"9,913.00"
Europe,10/2/2024,Distributor,OTHERS,"2,217.00"
Europe,10/3/2024,Distributor,OS,"1,463.00"
Europe,10/4/2024,Distributor,Cloud Service,"7,834.00"
Asia,10/5/2024,Distributor,MIS,"6,889.00"
Australia,10/6/2024,Direct,ERP,"8,703.00"
Australia,10/7/2024,Direct,OTHERS,"2,320.00"
Australia,10/8/2024,Direct,OS,"3,967.00"
Australia,10/9/2024,Direct,Cloud Service,"7,980.00"
Australia,10/10/2024,Direct,Support,"9,054.00"
Asia,10/11/2024,Distributor,OS,"7,473.00"
Asia,10/12/2024,Distributor,Support,"5,847.00"
Asia,10/13/2024,Distributor,OTHERS,"5,424.00"
Australia,10/14/2024,Distributor,ERP,"4,604.00"
Asia,10/15/2024,Distributor,ERP,"5,661.00"
Asia,10/16/2024,Distributor,OTHERS,"7,685.00"
Asia,10/17/2024,Distributor,MIS,"7,925.00"
Europe,10/18/2024,Distributor,MIS,"8,493.00"
Asia,10/19/2024,Direct,ERP,"6,598.00"
Asia,10/20/2024,Direct,OTHERS,"8,350.00"
Asia,10/21/2024,Direct,OS,"9,377.00"
Asia,10/22/2024,Direct,Cloud Service,"1,686.00"
Asia,10/23/2024,Direct,Support,"1,185.00"
Asia,10/24/2024,Direct,Certification,"8,441.00"
Europe,10/25/2024,Distributor,ERP,"5,400.00"
North America,10/26/2024,Distributor,OS,"4,986.00"
North America,10/27/2024,Distributor,Cloud Service,"5,856.00"
Africa,10/28/2024,Direct,Certification,"8,922.00"
Africa,10/29/2024,Direct,MIS,"9,052.00"
Africa,10/30/2024,Direct,ERP,"7,680.00"
Africa,10/31/2024,Direct,OTHERS,"1,706.00"
Africa,11/1/2024,Direct,OS,"7,997.00"
Asia,11/2/2024,Direct,Certification,"2,896.00"
Asia,11/3/2024,Direct,MIS,"5,595.00"
Asia,11/4/2024,Direct,ERP,"1,507.00"
Asia,11/5/2024,Direct,OTHERS,"2,259.00"
Asia,11/6/2024,Direct,OS,"4,970.00"
Europe,11/7/2024,Distributor,Certification,"9,189.00"
Europe,11/8/2024,Distributor,MIS,"7,180.00"
Europe,11/9/2024,Distributor,ERP,"7,778.00"
North America,11/10/2024,Distributor,MIS,"2,994.00"
Asia,11/11/2024,Distributor,OTHERS,"7,956.00"
North America,11/12/2024,Distributor,MIS,"2,799.00"
Europe,11/13/2024,Direct,MIS,"9,740.00"
North America,11/14/2024,Distributor,OTHERS,"8,669.00"
Asia,11/15/2024,Distributor,Cloud Service,"7,899.00"
Asia,11/16/2024,Distributor,OS,"4,781.00"
Asia,11/17/2024,Distributor,ERP,"2,425.00"
Asia,11/18/2024,Distributor,OTHERS,"2,719.00"
Asia,11/19/2024,Distributor,OS,"6,987.00"
Asia,11/20/2024,Distributor,Cloud Service,"2,408.00"
Asia,11/21/2024,Distributor,Support,"3,839.00"
North America,11/22/2024,Distributor,Certification,"7,914.00"
Asia,11/23/2024,Distributor,Support,"3,564.00"
North America,11/24/2024,Distributor,OTHERS,"7,529.00"
Asia,11/25/2024,Cloud,MIS,"3,008.00"
North America,11/26/2024,Distributor,Support,"6,198.00"
Asia,11/27/2024,Distributor,Cloud Service,"7,443.00"
Asia,11/28/2024,Distributor,Support,"5,833.00"
Asia,11/29/2024,Distributor,MIS,"7,090.00"
Europe,11/30/2024,Direct,OTHERS,"4,655.00"
Europe,12/1/2024,Direct,OS,"1,960.00"
Europe,12/2/2024,Direct,Cloud Service,"1,819.00"
Europe,12/3/2024,Direct,Support,"6,694.00"
Europe,12/4/2024,Direct,Certification,"3,051.00"
Asia,12/5/2024,Distributor,ERP,"4,653.00"
North America,12/6/2024,Distributor,ERP,"9,237.00"
North America,12/7/2024,Distributor,OTHERS,"4,471.00"
Asia,12/8/2024,Distributor,OS,"2,285.00"
Asia,12/9/2024,Distributor,Cloud Service,"2,303.00"
Asia,12/10/2024,Distributor,Support,"9,517.00"
Asia,12/11/2024,Distributor,Certification,"2,905.00"
Asia,12/12/2024,Distributor,MIS,"6,227.00"
Asia,12/13/2024,Distributor,MIS,"6,041.00"
Asia,12/14/2024,Distributor,OS,"6,496.00"
Asia,12/15/2024,Distributor,Cloud Service,"3,403.00"
Asia,12/16/2024,Distributor,Support,"1,025.00"
Asia,12/17/2024,Distributor,Certification,"1,844.00"
Asia,12/18/2024,Distributor,MIS,"4,465.00"
Asia,12/19/2024,Distributor,ERP,"9,253.00"
Asia,12/20/2024,Distributor,OS,"2,199.00"
Asia,12/21/2024,Distributor,Cloud Service,"6,290.00"
Asia,12/22/2024,Distributor,Certification,"9,467.00"
Asia,12/23/2024,Distributor,Cloud Service,"1,747.00"
Asia,12/24/2024,Distributor,Support,"8,491.00"
Asia,12/25/2024,Distributor,Cloud Service,"3,617.00"
Europe,12/26/2024,Distributor,OTHERS,"1,561.00"
Europe,12/27/2024,Distributor,OS,"6,771.00"
Europe,12/28/2024,Distributor,Cloud Service,"1,736.00"
Europe,12/29/2024,Distributor,Support,"2,230.00"
Europe,12/30/2024,Distributor,Certification,"4,703.00"
Europe,12/31/2024,Distributor,Certification,"4,480.00"
Asia,1/1/2024,Distributor,ERP,"2,769.00"
Europe,1/2/2024,Distributor,MIS,"6,560.00"
Asia,1/3/2024,Distributor,OS,"8,758.00"
Asia,1/4/2024,Distributor,Cloud Service,"6,252.00"
Asia,1/5/2024,Distributor,Support,"3,673.00"
Asia,1/6/2024,Distributor,MIS,"9,809.00"
North America,1/7/2024,Distributor,ERP,"6,155.00"
Africa,1/8/2024,Distributor,OTHERS,"6,949.00"
North America,1/9/2024,Direct,Support,"3,560.00"
Asia,1/10/2024,Distributor,OS,"4,479.00"
Asia,1/11/2024,Distributor,Cloud Service,"2,636.00"
Asia,1/12/2024,Distributor,Support,"2,710.00"
Asia,1/13/2024,Distributor,Certification,"1,382.00"
Asia,1/14/2024,Distributor,MIS,"2,735.00"
Europe,1/15/2024,Direct,Certification,"5,582.00"
Asia,1/16/2024,Distributor,ERP,"8,858.00"
Asia,1/17/2024,Distributor,OTHERS,"4,216.00"
Asia,1/18/2024,Distributor,OS,"4,592.00"
Asia,1/19/2024,Distributor,Cloud Service,"9,417.00"
Asia,1/20/2024,Distributor,Support,"9,257.00"
Asia,1/21/2024,Distributor,Certification,"1,885.00"
North America,1/22/2024,Distributor,Certification,"9,654.00"
North America,1/23/2024,Distributor,MIS,"2,695.00"
North America,1/24/2024,Distributor,ERP,"8,418.00"
North America,1/25/2024,Distributor,OTHERS,"5,721.00"
North America,1/26/2024,Distributor,OS,"6,600.00"
North America,1/27/2024,Distributor,Cloud Service,"6,544.00"
North America,1/28/2024,Distributor,Support,"3,924.00"
North America,1/29/2024,Distributor,Certification,"2,794.00"
Europe,1/30/2024,Distributor,MIS,"5,934.00"
Europe,1/31/2024,Distributor,ERP,"2,283.00"
Europe,2/1/2024,Distributor,OTHERS,"9,295.00"
Europe,2/2/2024,Distributor,OS,"8,948.00"
North America,2/3/2024,Distributor,OS,"2,536.00"
Europe,2/4/2024,Direct,Support,"1,223.00"
Asia,2/5/2024,Direct,Certification,"3,227.00"
Asia,2/6/2024,Distributor,Support,"9,523.00"
Asia,2/7/2024,Distributor,Certification,"3,437.00"
Asia,2/8/2024,Distributor,Certification,"2,810.00"
Asia,2/9/2024,Distributor,Certification,"3,290.00"
North America,2/10/2024,Distributor,OTHERS,"3,756.00"
North America,2/11/2024,Distributor,OS,"5,844.00"
North America,2/12/2024,Distributor,Cloud Service,"5,534.00"
